model_id,lema,jawaban_model,kunci_hadir,sim_definisi,persentil_vs_skor_kebetulan,peringkat_dalam_lema,jumlah_makna,latency_ms,biaya_usd,tokens_in,tokens_out
sahabatai-1-llama3-q4km,Dong opo ora,"Dong opo ora berarti ""apa yang tidak"" atau ""tidak apa-apa"".",0,0.3091,0.9574,11,1,618,,42,21
sahabatai-1-llama3-q4km,Dudu,Dudu berarti tidak atau tidak ada.,0,0.3014,0.9527,13,1,433,,40,10
sahabatai-1-llama3-q4km,Embuh,Embuh berarti sembuh atau pulih.,0,-0.0659,0.0063,19,1,621,,40,12
sahabatai-1-llama3-q4km,Endog,Endog dalam bahasa Jawa berarti telur.,1,0.5539,0.9989,10,1,712,,40,13
sahabatai-1-llama3-q4km,Entek,"Entek berarti ""tidak ada"" atau ""kosong"" dalam bahasa Jawa.",0,0.4576,0.995,5,1,578,,40,21
sahabatai-1-llama3-q4km,Gangsal,Gangsal berarti lima.,1,0.072,0.3789,18,1,435,,40,9
sahabatai-1-llama3-q4km,Geger,Geger dalam bahasa Jawa berarti kegaduhan atau kekacauan.,0,0.6475,0.9998,4,2,626,,40,21
sahabatai-1-llama3-q4km,Gentho,"Gentho berarti ""kotoran"" dalam bahasa Jawa.",0,0.033,0.206,16,1,616,,40,17
sahabatai-1-llama3-q4km,Graji,Graji adalah istilah dalam bahasa Jawa yang berarti hujan gerimis.,0,0.0876,0.4492,11,1,719,,40,23
sahabatai-1-llama3-q4km,Iki,"Iki berarti ""ini"" dalam bahasa Indonesia.",1,0.2412,0.8947,3,1,541,,40,13
sahabatai-1-llama3-q4km,Inggil,Inggil berarti kehormatan atau martabat.,0,0.4563,0.9949,7,3,567,,41,15
sahabatai-1-llama3-q4km,Isuk,Isuk berarti pagi.,1,0.366,0.9808,14,1,432,,40,8
sahabatai-1-llama3-q4km,Jalaran,Jalaran berarti jalan atau jalur.,0,0.0825,0.4265,16,1,516,,41,12
sahabatai-1-llama3-q4km,Janganan,Janganan berarti sayuran.,1,0.4476,0.9942,8,1,445,,41,9
sahabatai-1-llama3-q4km,Jeblos,Jeblos berarti melempar atau membuang sesuatu ke atas.,0,0.3458,0.9744,11,1,620,,40,19
sahabatai-1-llama3-q4km,Jeglongan,"Jeglongan berarti ""menggantung"" atau ""tergantung"" dalam bahasa Indonesia.",0,0.1883,0.7987,11,1,721,,41,26
sahabatai-1-llama3-q4km,Kae,"Kae dalam bahasa Jawa berarti ""tidak"" atau ""bukan"".",0,0.0735,0.3857,15,1,570,,40,19
sahabatai-1-llama3-q4km,Kajeng,Kajeng berarti kayu atau pohon.,1,0.6848,0.9999,1,2,466,,41,12
sahabatai-1-llama3-q4km,Kawulo,"Kawulo berarti ""kita"" atau ""kami"" dalam bahasa Jawa.",0,0.1507,0.6955,16,2,571,,40,20
sahabatai-1-llama3-q4km,Kaya dene,"Kaya dene berarti ""seperti"" atau ""sama seperti"" dalam bahasa Indonesia.",1,0.4424,0.9937,3,1,587,,42,22
sahabatai-1-llama3-q4km,Kebluk,Kebluk berarti kebingungan atau kekacauan.,0,0.1865,0.7945,17,2,514,,41,16
sahabatai-1-llama3-q4km,Keluk,"Keluk dalam bahasa Jawa berarti ""lipatan"" atau ""kerutan"".",0,0.1083,0.5375,17,1,552,,40,19
sahabatai-1-llama3-q4km,Kepethuk,"Kepethuk adalah sejenis sambal yang terbuat dari cabai rawit, bawang merah, dan terasi.",0,0.1293,0.6207,15,1,700,,42,30
sahabatai-1-llama3-q4km,Keplongor,"Keplongor dalam bahasa Jawa berarti ""kepala yang panjang dan runcing"".",0,0.0823,0.4254,17,1,635,,42,24
sahabatai-1-llama3-q4km,Kiwa,Kiwa berarti kiri dalam bahasa Indonesia.,1,0.2046,0.834,16,1,449,,40,12
sahabatai-1-llama3-q4km,Koen,"Koen berarti ""kamu"" dalam bahasa Jawa.",1,0.5208,0.9982,8,1,506,,40,15
sahabatai-1-llama3-q4km,Kowe,"Kowe adalah kata dalam bahasa Jawa yang berarti ""kamu"" dalam bahasa Indonesia.",1,0.2118,0.8479,3,1,600,,40,22
sahabatai-1-llama3-q4km,Kula,"Kata ""Kula"" dalam bahasa Jawa berarti ""saya"" dalam bahasa Indonesia.",1,0.0539,0.2962,10,1,593,,40,23
sahabatai-1-llama3-q4km,Kulon,Kulon berarti barat dalam bahasa Indonesia.,1,0.2624,0.9199,8,1,469,,40,13
sahabatai-1-llama3-q4km,Kupat,Kupat adalah makanan khas Jawa yang terbuat dari ketan yang dibungkus dengan daun pisang dan dimasak dengan santan.,0,0.5908,0.9994,10,1,759,,40,35
sahabatai-1-llama3-q4km,Lanang,Lanang berarti laki-laki.,1,0.4028,0.9886,16,1,452,,40,11
sahabatai-1-llama3-q4km,lhais,"Lhais berarti ""tidak"" dalam bahasa Jawa.",0,0.0578,0.3141,19,1,568,,40,16
sahabatai-1-llama3-q4km,Likur,Likur berarti kaki atau tungkai.,0,0.0969,0.4898,12,1,521,,40,12
sahabatai-1-llama3-q4km,Londo ireng,Londo ireng berarti orang asing atau orang luar.,0,0.2871,0.9426,10,1,502,,42,15
sahabatai-1-llama3-q4km,Luwes,Luwes berarti fleksibel atau mudah beradaptasi.,1,0.5611,0.999,11,2,537,,41,16
sahabatai-1-llama3-q4km,Mbanyol,Mbanyol berarti bercanda atau bermain-main.,1,0.473,0.996,8,1,487,,41,14
sahabatai-1-llama3-q4km,Mbeling,Mbeling dalam bahasa Jawa berarti orang yang suka berbohong atau berdusta.,0,0.3308,0.9684,8,1,604,,41,23
sahabatai-1-llama3-q4km,mbesengut,Mbesengut berarti menangis atau menangis tersedu-sedu.,0,0.2635,0.921,11,1,555,,42,20
sahabatai-1-llama3-q4km,Mbok,Mbok adalah kata ganti orang ketiga yang digunakan untuk menyebut seorang wanita yang lebih tua atau yang dihormati.,1,0.5717,0.9992,11,2,712,,40,31
sahabatai-1-llama3-q4km,Mboten,Mboten berarti tidak dalam bahasa Indonesia.,1,0.2969,0.9497,17,1,466,,41,12
sahabatai-1-llama3-q4km,Meh,"Meh dalam bahasa Jawa berarti ""tidak"" atau ""bukan"".",0,0.1519,0.6994,16,1,546,,39,19
sahabatai-1-llama3-q4km,Mekaten,"Mekaten berarti ""seperti itu"" atau ""begitu juga"" dalam bahasa Indonesia.",1,0.4506,0.9944,2,1,593,,40,22
sahabatai-1-llama3-q4km,Mendoan,Mendoan adalah istilah dalam bahasa Jawa yang berarti gorengan yang digoreng setengah matang dan masih berwarna putih.,1,0.7038,0.9999,15,1,780,,41,36
sahabatai-1-llama3-q4km,Meneh,Meneh berarti menang atau berhasil.,0,0.1582,0.719,13,1,453,,41,11
sahabatai-1-llama3-q4km,Menungso,Menungso berarti menunggu atau menanti.,0,0.0083,0.1181,16,1,586,,41,13
sahabatai-1-llama3-q4km,Mrene,"Mrene berarti ""menghilang"" atau ""hilang"" dalam bahasa Jawa.",0,0.1331,0.6352,14,1,605,,40,22
sahabatai-1-llama3-q4km,Mripate,"Mripate berarti ""mata"" dalam bahasa Jawa.",1,0.4112,0.9899,12,1,513,,41,16
sahabatai-1-llama3-q4km,Muwah-muwuh,Muwah-muwuh berarti berteriak atau berseru keras.,0,0.0546,0.2996,20,1,537,,44,17
sahabatai-1-llama3-q4km,Namung,"Namung berarti ""hanya"" atau ""cuma"" dalam bahasa Indonesia.",1,0.451,0.9944,6,1,550,,40,19
sahabatai-1-llama3-q4km,Nanging,Nanging berarti tetapi atau namun dalam bahasa Indonesia.,1,0.3163,0.9614,10,1,507,,40,15
sahabatai-1-llama3-q4km,Ndrawasi,Ndrawasi berarti mengundang tamu atau mengadakan pesta.,0,0.155,0.709,18,2,551,,41,18
sahabatai-1-llama3-q4km,Nduwur,"Arti kata ""nduwur"" dalam bahasa Indonesia adalah ""di atas"".",1,0.4563,0.9949,8,1,560,,42,18
sahabatai-1-llama3-q4km,Nedha,Nedha berarti mendengarkan atau memperhatikan.,0,0.193,0.8094,9,1,509,,40,15
sahabatai-1-llama3-q4km,Ngarit,Ngarit berarti mengukur atau menghitung.,0,0.0677,0.359,13,1,520,,41,14
sahabatai-1-llama3-q4km,Ngebaki,Ngebaki berarti mengisi atau memenuhi sesuatu.,1,0.2995,0.9514,7,1,522,,41,16
sahabatai-1-llama3-q4km,Ngecembeng,Ngecembeng berarti mengecilkan atau meremehkan sesuatu.,0,0.0838,0.4325,18,1,579,,43,21
sahabatai-1-llama3-q4km,Ngelih,Ngelih berarti melihat.,0,0.0963,0.4873,17,1,419,,41,9
sahabatai-1-llama3-q4km,nggapleki,Nggapleki berarti menggali atau mengusik sesuatu.,0,0.1631,0.7332,14,1,538,,42,18
sahabatai-1-llama3-q4km,Nggawe,Membuat,1,0.4539,0.9947,14,1,380,,41,4
sahabatai-1-llama3-q4km,nggeh,"Nggeh berarti ""ya"" atau ""setuju"" dalam bahasa Jawa.",1,0.325,0.9657,6,1,543,,40,19
sahabatai-1-llama3-q4km,Nggoser,Nggoser berarti tidak mau atau tidak ingin.,0,0.1636,0.7347,15,1,456,,41,12
sahabatai-1-llama3-q4km,Nggugah,Nggugah berarti menggugah atau membangkitkan.,1,0.4214,0.9913,10,1,528,,42,17
sahabatai-1-llama3-q4km,Ngono,"Ngono berarti ""begitu"" atau ""seperti itu"" dalam bahasa Indonesia.",1,0.2438,0.8982,10,1,561,,40,20
sahabatai-1-llama3-q4km,Niku,Niku berarti mengambil atau mengambil sesuatu.,0,0.1925,0.8084,4,1,495,,40,14
sahabatai-1-llama3-q4km,Ning,"Ning berarti ""tidak"" atau ""bukan"" dalam bahasa Jawa.",0,0.1605,0.7257,13,2,567,,39,20
sahabatai-1-llama3-q4km,Ningali,Ningali berarti melihat atau menyaksikan.,1,0.2642,0.9218,2,1,463,,40,13
sahabatai-1-llama3-q4km,Njero,Njero berarti di dalam.,1,0.0348,0.2135,16,1,441,,41,9
sahabatai-1-llama3-q4km,Nrimo,Nrimo berarti menerima atau menyerahkan diri dengan lapang dada tanpa protes atau keberatan.,1,0.4432,0.9938,11,1,670,,41,28
sahabatai-1-llama3-q4km,Nyambut,Nyambut berarti menyambut atau menerima tamu dengan baik.,0,0.1543,0.707,9,1,545,,41,17
sahabatai-1-llama3-q4km,Nyandhak,Nyandhak berarti mengikuti atau menemani.,0,0.0934,0.475,17,1,518,,42,15
sahabatai-1-llama3-q4km,Og,"Og berarti ""tidak"" dalam bahasa Jawa.",0,0.1404,0.6612,14,1,488,,39,15
sahabatai-1-llama3-q4km,Padha,Padha berarti sama atau serupa.,1,0.7035,0.9999,3,3,455,,40,10
sahabatai-1-llama3-q4km,Pancen,"Pancen berarti ""benar"" atau ""pasti"" dalam bahasa Jawa.",1,0.4803,0.9964,4,1,601,,40,21
sahabatai-1-llama3-q4km,Panggah,Panggah berarti tempat atau posisi.,0,0.1078,0.5355,16,1,474,,41,13
sahabatai-1-llama3-q4km,Panjenengan,"Panjenengan berarti ""Anda"" dalam bahasa Indonesia.",1,0.1447,0.6759,13,1,556,,41,15
sahabatai-1-llama3-q4km,Pedhot,"Pedhot berarti ""menghampiri"" atau ""mendekat"".",0,0.1314,0.6286,10,1,754,,40,19
sahabatai-1-llama3-q4km,Pewe,"Pewe dalam bahasa Jawa berarti ""tidak"" atau ""bukan"".",0,0.1295,0.6218,10,2,576,,40,19
sahabatai-1-llama3-q4km,Pindho,Pindho berarti dua kali.,1,0.4802,0.9964,6,1,416,,41,9
sahabatai-1-llama3-q4km,Pirantos,"Pirantos berarti ""alat"" dalam bahasa Jawa.",1,0.3776,0.9838,12,1,511,,41,16
sahabatai-1-llama3-q4km,Pitakon,Pitakon berarti pertanyaan.,1,0.5306,0.9985,11,1,444,,41,11
sahabatai-1-llama3-q4km,Piyambak,Piyambak berarti sendiri atau diri sendiri.,1,0.6499,0.9998,5,2,481,,42,15
sahabatai-1-llama3-q4km,Purun,"Purun berarti pohon yang memiliki kayu yang keras dan kuat, biasanya digunakan sebagai bahan bangunan.",0,0.0863,0.4437,14,1,668,,40,28
sahabatai-1-llama3-q4km,Reksa,Reksa berarti pelindung atau penjaga.,1,0.5354,0.9986,13,1,485,,41,14
sahabatai-1-llama3-q4km,Rene,"Rene dalam bahasa Jawa berarti ""saya"" atau ""aku"".",0,0.0274,0.1845,15,1,550,,39,18
sahabatai-1-llama3-q4km,Riyoyo,Riyoyo berarti hari raya atau perayaan dalam bahasa Jawa.,1,0.517,0.9981,4,1,617,,40,19
sahabatai-1-llama3-q4km,Rontek,Rontek berarti berjalan dengan langkah cepat dan ringan.,0,0.1728,0.7599,10,1,621,,41,18
sahabatai-1-llama3-q4km,Sae,Sae berarti baik atau bagus dalam bahasa Jawa.,1,0.4875,0.9968,4,1,494,,40,15
sahabatai-1-llama3-q4km,Saged,Saged berarti bisa atau mampu.,1,0.5193,0.9981,2,1,469,,40,11
sahabatai-1-llama3-q4km,Sagedipun,"Sagedipun berarti ""sebenarnya"" atau ""seharusnya"" dalam bahasa Indonesia.",0,0.1052,0.5248,12,1,629,,42,25
sahabatai-1-llama3-q4km,Sampun,Sampun berarti sudah atau telah.,1,0.4303,0.9923,17,2,450,,40,10
sahabatai-1-llama3-q4km,Sanadyan,"Sanadyan berarti ""meskipun"" atau ""walaupun"".",1,0.2877,0.943,11,1,567,,41,18
sahabatai-1-llama3-q4km,Seje,Seje berarti sejati atau sungguh-sungguh.,0,0.1464,0.6817,12,1,538,,40,17
sahabatai-1-llama3-q4km,Senep,"Senep dalam bahasa Jawa berarti ""kotoran"" atau ""tinja"".",0,0.1353,0.643,17,2,586,,40,20
sahabatai-1-llama3-q4km,Sewelas,Sewelas berarti dua belas.,0,0.2642,0.9218,11,1,485,,40,10
sahabatai-1-llama3-q4km,Sitok,"Arti kata ""Sitok"" dalam bahasa Indonesia adalah ""sakit"" atau ""tidak enak badan"".",0,0.2388,0.8913,8,1,652,,40,26
sahabatai-1-llama3-q4km,Songo,Songo berarti sembilan.,1,0.3416,0.9729,12,1,673,,40,9
sahabatai-1-llama3-q4km,sopo,Sopo berarti siapa dalam bahasa Indonesia.,1,0.4042,0.9889,13,1,636,,40,12
sahabatai-1-llama3-q4km,Stel kendo,"Stel kendo berarti ""mengatur"" atau ""menyiapkan"" dalam bahasa Indonesia.",0,0.1226,0.595,14,1,608,,42,24
sahabatai-1-llama3-q4km,Sugeng,Sugeng berarti selamat atau sejahtera.,1,0.454,0.9947,12,1,521,,40,13
sahabatai-1-llama3-q4km,Sumelang,Sumelang berarti menghilang atau lenyap.,0,0.0763,0.3986,15,1,602,,41,14
sahabatai-1-llama3-q4km,Sundel,"Sundel adalah istilah dalam bahasa Jawa yang berarti hantu perempuan yang cantik dan menarik, tetapi memiliki sifat jahat dan suka mengganggu orang.",1,0.4415,0.9936,3,2,933,,40,45
sahabatai-1-llama3-q4km,Surup,Surup berarti menginjak atau menindih.,0,0.1314,0.6288,12,1,507,,40,13
sahabatai-1-llama3-q4km,Syawalan,Syawalan adalah istilah dalam bahasa Jawa yang berarti perayaan atau pesta.,0,0.4627,0.9954,16,1,722,,41,23
sahabatai-1-llama3-q4km,Tali goci,Tali goci adalah tali yang terbuat dari serat alami seperti rotan atau bambu yang digunakan untuk mengikat atau menggantung sesuatu.,0,0.4348,0.9929,11,1,825,,42,37
sahabatai-1-llama3-q4km,Tengen,Tengen berarti kanan.,1,0.2532,0.9097,9,1,439,,41,9
sahabatai-1-llama3-q4km,Tiwas,Tiwas berarti mati.,1,0.3306,0.9683,15,3,443,,40,8
sahabatai-1-llama3-q4km,Tresna,Tresna berarti cinta.,1,0.3432,0.9735,16,1,473,,41,9
sahabatai-1-llama3-q4km,Tumbas,Tumbas berarti mengubur atau memakamkan.,0,0.1386,0.6549,12,1,518,,41,15
sahabatai-1-llama3-q4km,Tur,Tur berarti perjalanan atau kunjungan ke suatu tempat.,0,0.154,0.7061,5,1,560,,39,17
sahabatai-1-llama3-q4km,Unjung-unjung,Unjung-unjung berarti ujung atau bagian paling akhir dari sesuatu.,0,0.0968,0.4897,16,1,696,,44,24
sahabatai-1-llama3-q4km,Urug,Urug berarti menggali tanah dan menggunakannya untuk membangun atau memperbaiki sesuatu.,0,0.7056,0.9999,5,1,815,,40,28
sahabatai-1-llama3-q4km,Wadon,Wadon berarti wanita dalam bahasa Indonesia.,1,0.4271,0.992,16,1,512,,41,13
sahabatai-1-llama3-q4km,Wedhi,Wedhi berarti biji.,0,0.0656,0.349,14,1,424,,40,8
sahabatai-1-llama3-q4km,Wo,"Wo dalam bahasa Jawa berarti ""tidak"" atau ""bukan"".",0,0.0458,0.2611,15,2,538,,39,18
sahabatai-1-llama3-q4km,Yen,"Yen berarti ""jika"" dalam bahasa Indonesia.",1,0.5313,0.9985,6,1,505,,39,14
sea-lion-v4-5-e2b-q4km-local,akeh,"Kata ""akeh"" dalam bahasa Jawa berarti banyak.",1,0.2837,0.9398,18,1,680,,31,12
sea-lion-v4-5-e2b-q4km-local,Anggitan,Anggitan berarti harapan atau cita-cita.,0,0.0589,0.3191,16,1,675,,32,11
sea-lion-v4-5-e2b-q4km-local,bajigur,"Bajigur adalah minuman tradisional Jawa yang terbuat dari santan, gula aren, dan jahe.",1,0.6661,0.9998,14,2,910,,31,21
sea-lion-v4-5-e2b-q4km-local,Balung,Balung berarti kumpulan atau sekelompok sesuatu.,0,0.1489,0.6897,18,1,796,,31,11
sea-lion-v4-5-e2b-q4km-local,bantet,Bantet berarti sangat lelah atau sangat capek.,0,0.2812,0.9377,6,1,718,,31,13
sea-lion-v4-5-e2b-q4km-local,Bedat,Bedat berarti sangat atau amat.,0,0.1075,0.5342,13,1,717,,31,8
sea-lion-v4-5-e2b-q4km-local,Bisane,"Bisane berarti ""bercerita"" dalam bahasa Indonesia.",0,0.095,0.4816,18,2,759,,31,13
sea-lion-v4-5-e2b-q4km-local,Blumbang,Blumbang berarti berhitung atau menghitung.,0,0.0698,0.3685,17,1,734,,32,11
sea-lion-v4-5-e2b-q4km-local,Bolo,Bolo berarti budak atau hamba dalam bahasa Indonesia.,0,0.1552,0.7098,9,3,744,,30,13
sea-lion-v4-5-e2b-q4km-local,Bondho,"Kata ""Bondho"" dalam bahasa Jawa berarti ""teman"" atau ""sahabat"" dalam bahasa Indonesia.",0,-0.052,0.0126,20,1,859,,31,22
sea-lion-v4-5-e2b-q4km-local,Bongko,Bongko berarti gembel atau orang yang tidak punya pekerjaan.,0,0.3383,0.9716,6,2,720,,31,15
sea-lion-v4-5-e2b-q4km-local,Briwut,"Briwut berarti ""berpindah"" atau ""berpindah tempat"" dalam bahasa Indonesia.",0,0.1395,0.6581,12,1,752,,32,21
sea-lion-v4-5-e2b-q4km-local,Carane,"""Carane"" berarti ""caranya"" dalam bahasa Indonesia.",1,0.4184,0.9909,10,1,708,,31,14
sea-lion-v4-5-e2b-q4km-local,Celuk,Celuk berarti menunduk atau melihat ke bawah.,0,0.2142,0.8523,8,1,778,,31,12
sea-lion-v4-5-e2b-q4km-local,Cempe,"Kata ""cempe"" dalam bahasa Jawa berarti kantong atau wadah.",0,0.0014,0.0976,18,1,818,,31,16
sea-lion-v4-5-e2b-q4km-local,Cetho,"Kata ""cetho"" dalam bahasa Jawa berarti ""cerita"" atau ""kisah"" dalam bahasa Indonesia.",0,0.0234,0.1694,14,1,934,,32,24
sea-lion-v4-5-e2b-q4km-local,Cilik,"Kata ""cilik"" dalam bahasa Jawa berarti kecil.",1,0.5399,0.9986,15,1,712,,31,12
sea-lion-v4-5-e2b-q4km-local,Crigis,"Kata ""crigis"" dalam bahasa Jawa berarti ""kegilaan"" atau ""kebingungan"".",0,0.3733,0.9828,7,1,821,,31,22
sea-lion-v4-5-e2b-q4km-local,Dalem,Dalem berarti rumah atau kediaman.,1,0.5333,0.9985,3,3,680,,31,10
sea-lion-v4-5-e2b-q4km-local,Dateng,"Arti kata ""dateng"" dalam bahasa Indonesia adalah datang.",1,0.491,0.997,5,2,742,,31,13
sea-lion-v4-5-e2b-q4km-local,Dong opo ora,"Ungkapan tersebut berarti ""Apa tidak?"" atau ""Apa tidak begitu?"".",0,0.3518,0.9764,10,1,740,,33,16
sea-lion-v4-5-e2b-q4km-local,Dudu,Dudu berarti tidak.,0,0.3362,0.9708,4,1,645,,31,6
sea-lion-v4-5-e2b-q4km-local,Embuh,"Kata ""embuh"" dalam bahasa Jawa berarti ""menggembira"" atau ""senang"".",0,-0.0373,0.0248,18,1,815,,31,21
sea-lion-v4-5-e2b-q4km-local,Endog,"Kata ""endog"" dalam bahasa Jawa berarti dalam bahasa Indonesia adalah ""dalam"".",0,0.1083,0.5375,17,1,735,,31,17
sea-lion-v4-5-e2b-q4km-local,Entek,Entek berarti mengambil atau mengambil sesuatu.,0,0.099,0.4988,18,1,675,,31,9
sea-lion-v4-5-e2b-q4km-local,Gangsal,Gangsal berarti gembira atau senang.,0,0.0946,0.4801,7,1,820,,31,10
sea-lion-v4-5-e2b-q4km-local,Geger,Geger berarti keributan atau kegaduhan yang besar.,1,0.639,0.9997,5,2,745,,31,14
sea-lion-v4-5-e2b-q4km-local,Gentho,Gentho berarti rasa atau perasaan.,0,0.0736,0.386,11,1,697,,31,8
sea-lion-v4-5-e2b-q4km-local,Graji,Graji berarti gaji dalam bahasa Indonesia.,0,0.1232,0.5977,9,1,809,,31,9
sea-lion-v4-5-e2b-q4km-local,Iki,"Kata ""Iki"" dalam bahasa Jawa berarti ""ini"" dalam bahasa Indonesia.",1,0.2408,0.894,5,1,823,,31,17
sea-lion-v4-5-e2b-q4km-local,Inggil,Inggil berarti tinggi atau lebih tinggi.,1,0.5316,0.9985,1,3,735,,32,9
sea-lion-v4-5-e2b-q4km-local,Isuk,Isuk berarti pagi hari.,1,0.5072,0.9977,2,1,707,,31,7
sea-lion-v4-5-e2b-q4km-local,Jalaran,Jalaran berarti jalan atau lintasan.,0,0.1665,0.7428,15,1,734,,31,10
sea-lion-v4-5-e2b-q4km-local,Janganan,Janganan berarti uang atau barang yang ditahan sebagai jaminan.,0,0.0505,0.2814,14,1,789,,31,14
sea-lion-v4-5-e2b-q4km-local,Jeblos,Jeblos berarti jatuh atau tergelincir.,1,0.537,0.9986,7,1,720,,31,12
sea-lion-v4-5-e2b-q4km-local,Jeglongan,Jeglongan berarti tumpukan atau kumpulan.,0,0.0184,0.1513,18,1,827,,32,11
sea-lion-v4-5-e2b-q4km-local,Kae,"""Kae"" dalam bahasa Jawa berarti ""itu"" dalam bahasa Indonesia.",1,0.1142,0.5618,10,1,848,,30,16
sea-lion-v4-5-e2b-q4km-local,Kajeng,"Kata ""Kajeng"" dalam bahasa Jawa berarti ""Yang Mulia"" atau ""Yang Terhormat"" dalam bahasa Indonesia.",0,0.4107,0.9898,4,2,865,,31,26
sea-lion-v4-5-e2b-q4km-local,Kawulo,"Kata ""Kawulo"" dalam bahasa Jawa berarti ""Anda"" atau ""Tuanku"" dalam bahasa Indonesia.",0,0.1951,0.8141,14,2,769,,31,22
sea-lion-v4-5-e2b-q4km-local,Kaya dene,"""Kaya dene"" berarti seperti atau bagaikan.",1,0.3219,0.9643,9,1,730,,31,13
sea-lion-v4-5-e2b-q4km-local,Kebluk,Kebluk berarti terperangkap atau terjebak.,0,0.2051,0.8348,16,2,773,,31,12
sea-lion-v4-5-e2b-q4km-local,Keluk,Keluk berarti bentuk yang melengkung atau berliku.,0,0.132,0.6309,11,1,796,,31,13
sea-lion-v4-5-e2b-q4km-local,Kepethuk,Kepethuk berarti menepuk atau memukul.,0,0.1533,0.704,14,1,801,,32,12
sea-lion-v4-5-e2b-q4km-local,Keplongor,Keplongor berarti bunyi atau suara yang dihasilkan dari sesuatu yang bergetar atau berderak.,0,0.2289,0.8765,4,1,854,,33,22
sea-lion-v4-5-e2b-q4km-local,Kiwa,"Kata ""Kiwa"" dalam bahasa Jawa berarti sebelah kiri.",1,0.4113,0.9899,3,1,699,,31,13
sea-lion-v4-5-e2b-q4km-local,Koen,"Kata ""koen"" dalam bahasa Jawa berarti ""kamu"" dalam bahasa Indonesia.",1,0.5218,0.9982,7,1,789,,31,18
sea-lion-v4-5-e2b-q4km-local,Kowe,"Kata ""kowe"" dalam bahasa Jawa berarti ""kamu"" dalam bahasa Indonesia.",1,0.0979,0.4942,15,1,833,,31,17
sea-lion-v4-5-e2b-q4km-local,Kula,"Kata ""kula"" dalam bahasa Jawa berarti ""saya"" dalam bahasa Indonesia.",1,0.0542,0.2978,8,1,719,,31,17
sea-lion-v4-5-e2b-q4km-local,Kulon,Kulon berarti sebelah barat.,1,0.4743,0.9961,2,1,718,,31,7
sea-lion-v4-5-e2b-q4km-local,Kupat,Kupat adalah sejenis makanan tradisional Indonesia yang terbuat dari ketan yang dikukus.,0,0.5876,0.9994,11,1,834,,31,21
sea-lion-v4-5-e2b-q4km-local,Lanang,Lanang berarti laki-laki dalam bahasa Indonesia.,1,0.4035,0.9887,15,1,743,,31,11
sea-lion-v4-5-e2b-q4km-local,lhais,"Kata ""lhais"" dalam bahasa Jawa berarti ""lalu"" atau ""kemudian"" dalam bahasa Indonesia.",0,0.0687,0.3634,18,1,765,,32,24
sea-lion-v4-5-e2b-q4km-local,Likur,Likur berarti cairan atau zat yang mengalir.,0,0.0848,0.437,13,1,679,,31,11
sea-lion-v4-5-e2b-q4km-local,Londo ireng,"Londo ireng berarti ""Belanda hitam"".",1,0.3277,0.967,8,1,701,,33,11
sea-lion-v4-5-e2b-q4km-local,Luwes,Luwes berarti lentur atau mudah menyesuaikan diri.,1,0.6636,0.9998,5,2,742,,31,13
sea-lion-v4-5-e2b-q4km-local,Mbanyol,Mbanyol berarti komedi atau lelucon.,0,0.4142,0.9903,10,1,694,,31,11
sea-lion-v4-5-e2b-q4km-local,Mbeling,Mbeling berarti memukul atau memukul dengan keras.,0,0.2577,0.9148,11,1,694,,32,13
sea-lion-v4-5-e2b-q4km-local,mbesengut,Mbesengut berarti mengeluh atau merengek.,0,0.4109,0.9899,8,1,706,,33,14
sea-lion-v4-5-e2b-q4km-local,Mbok,"""Mbok"" dalam bahasa Jawa berarti ""ibu"" atau ""wanita"".",1,0.4714,0.9959,13,2,736,,31,17
sea-lion-v4-5-e2b-q4km-local,Mboten,Mboten berarti tidak dalam bahasa Indonesia.,1,0.2978,0.9503,14,1,673,,31,9
sea-lion-v4-5-e2b-q4km-local,Meh,"Kata ""meh"" dalam bahasa Jawa umumnya berarti ""ya"" atau ""iya"".",0,0.0895,0.458,18,1,776,,30,17
sea-lion-v4-5-e2b-q4km-local,Mekaten,"Mekaten berarti ""begitu"" atau ""demikian"" dalam bahasa Indonesia.",1,0.4221,0.9914,4,1,785,,31,18
sea-lion-v4-5-e2b-q4km-local,Mendoan,Mendoan berarti meminta atau memohon sesuatu.,0,0.0715,0.3764,20,1,690,,32,11
sea-lion-v4-5-e2b-q4km-local,Meneh,"Meneh berarti ""sekarang"" dalam bahasa Indonesia.",0,0.1812,0.7816,11,1,707,,31,14
sea-lion-v4-5-e2b-q4km-local,Menungso,Menungso berarti manusia dalam bahasa Indonesia.,1,0.3178,0.9622,5,1,745,,32,10
sea-lion-v4-5-e2b-q4km-local,Mrene,Mrene berarti di sini.,0,0.366,0.9808,10,1,671,,31,7
sea-lion-v4-5-e2b-q4km-local,Mripate,Mripate berarti mata dalam bahasa Indonesia.,1,0.4106,0.9898,13,1,682,,32,10
sea-lion-v4-5-e2b-q4km-local,Muwah-muwuh,Muwah-muwuh berarti sangat banyak atau berlimpah.,1,0.6897,0.9999,1,1,719,,35,16
sea-lion-v4-5-e2b-q4km-local,Namung,"""Namung"" dalam bahasa Jawa berarti ""hanya"" dalam bahasa Indonesia.",1,0.4199,0.9911,8,1,736,,31,17
sea-lion-v4-5-e2b-q4km-local,Nanging,"Nanging berarti ""tetapi"" dalam bahasa Indonesia.",1,0.1176,0.5754,19,1,717,,31,12
